CustomerID,Gender,SeniorCitizen,Partner,Dependents,Tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,TechSupport,StreamingTV,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,Churn,TotalCharges
CUST0784,Female,0,No,No,20,No,No phone service,No,Yes,No,No internet service,Yes,Two year,No,Credit card,103.72,No,2074.4
CUST0785,Female,0,No,Yes,60,Yes,No,No,Yes,No,Yes,Yes,One year,Yes,Credit card,26.68,No,1600.8
CUST0786,Male,0,No,Yes,62,Yes,Yes,Fiber optic,Yes,No internet service,No internet service,Yes,Month-to-month,No,Bank transfer,114.23,No,7082.26
CUST0787,Male,0,Yes,No,51,Yes,No phone service,No,No,Yes,Yes,No,Two year,Yes,Electronic check,118.63,No,6050.13
CUST0788,Female,0,Yes,Yes,24,Yes,No,DSL,No,No,No internet service,No,Two year,No,Credit card,28.86,Yes,692.64
CUST0789,Female,0,No,No,54,Yes,Yes,No,No internet service,No,No,No internet service,One year,Yes,Mailed check,49.13,No,2653.02
CUST0790,Male,0,Yes,Yes,45,Yes,Yes,DSL,No internet service,No,No internet service,No,Two year,Yes,Credit card,57.24,Yes,2575.8
CUST0791,Female,0,No,Yes,31,No,No phone service,Fiber optic,No internet service,No,Yes,Yes,Two year,No,Bank transfer,97.64,Yes,3026.84
CUST0792,Female,0,No,Yes,54,Yes,Yes,Fiber optic,No,Yes,Yes,No,Two year,Yes,Mailed check,79.59,Yes,4297.86
CUST0793,Male,0,Yes,No,4,Yes,No,No,Yes,Yes,No internet service,Yes,Two year,Yes,Electronic check,84.44,No,337.76
CUST0794,Female,0,Yes,Yes,35,Yes,Yes,No,Yes,Yes,No,No,One year,No,Mailed check,95.75,No,3351.25
CUST0795,Male,0,Yes,Yes,48,Yes,Yes,DSL,No,Yes,Yes,No,Two year,Yes,Mailed check,31.8,Yes,1526.4
CUST0796,Male,0,No,No,57,Yes,No,DSL,No internet service,No,Yes,No,Two year,Yes,Mailed check,103.32,Yes,5889.24
CUST0797,Male,0,Yes,No,38,Yes,Yes,No,No internet service,No internet service,Yes,Yes,Two year,Yes,Mailed check,90.56,Yes,3441.28
CUST0798,Male,0,No,No,60,Yes,Yes,No,No internet service,No internet service,Yes,No,Month-to-month,No,Credit card,77.73,No,4663.8
CUST0799,Male,0,Yes,No,8,Yes,Yes,Fiber optic,No,No,Yes,Yes,One year,No,Electronic check,108.97,No,871.76
CUST0800,Male,0,Yes,Yes,5,Yes,Yes,Fiber optic,No internet service,No,No,Yes,Month-to-month,No,Credit card,90.03,Yes,450.15
CUST0801,Male,0,No,Yes,34,Yes,No,Fiber optic,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Bank transfer,40.17,No,1365.78
CUST0802,Female,1,No,Yes,38,Yes,Yes,No,No,No internet service,No,No,One year,No,Bank transfer,62.97,No,2392.86
CUST0803,Male,0,No,Yes,21,Yes,No,No,Yes,No,No,No internet service,Month-to-month,Yes,Mailed check,69.4,No,1457.4
CUST0804,Male,0,No,Yes,40,Yes,Yes,No,No,No,Yes,No internet service,Month-to-month,Yes,Credit card,25.52,No,1020.8
CUST0805,Female,0,No,No,4,Yes,Yes,Fiber optic,No,Yes,No,Yes,Month-to-month,Yes,Credit card,115.46,No,461.84
CUST0806,Female,1,No,Yes,41,Yes,Yes,No,No,Yes,Yes,No,One year,No,Electronic check,32.86,No,1347.26
CUST0807,Female,0,No,Yes,66,Yes,Yes,DSL,No,No internet service,No,Yes,Two year,Yes,Electronic check,89.75,No,5923.5
CUST0808,Male,0,No,Yes,29,Yes,No,No,Yes,No,Yes,Yes,One year,No,Electronic check,70.62,No,2047.98
CUST0809,Female,0,Yes,No,56,Yes,No,No,No internet service,No internet service,Yes,No,One year,Yes,Credit card,22.56,No,1263.36
CUST0810,Male,0,No,No,28,Yes,No,No,No,Yes,No,Yes,One year,No,Electronic check,112.47,No,3149.16
CUST0811,Male,0,No,Yes,36,Yes,No phone service,No,Yes,Yes,No,No,Month-to-month,Yes,Electronic check,105.18,Yes,3786.48
CUST0812,Male,1,Yes,No,12,No,Yes,No,No internet service,No internet service,No internet service,No,Two year,Yes,Electronic check,72.43,Yes,869.16
CUST0813,Male,0,No,No,31,Yes,Yes,DSL,No internet service,Yes,No internet service,Yes,One year,No,Mailed check,42.89,No,1329.59
CUST0814,Female,0,Yes,No,45,Yes,No,DSL,No internet service,No,No internet service,Yes,One year,Yes,Bank transfer,32.16,No,1447.2
CUST0815,Female,0,Yes,No,22,Yes,No phone service,No,No,No internet service,No,No internet service,Two year,Yes,Bank transfer,56.34,No,1239.48
CUST0816,Male,0,No,No,44,Yes,Yes,Fiber optic,No,No,No,Yes,Two year,No,Credit card,45.54,No,2003.76
CUST0817,Male,0,Yes,No,16,Yes,No,No,No internet service,No,Yes,No,Two year,Yes,Credit card,70.67,No,1130.72
CUST0818,Male,0,No,No,65,Yes,Yes,No,No internet service,Yes,No internet service,No internet service,Month-to-month,Yes,Mailed check,116.64,Yes,7581.6
CUST0819,Female,0,Yes,Yes,5,Yes,Yes,No,No internet service,No,Yes,No,Two year,No,Bank transfer,77.5,No,387.5
CUST0820,Male,0,Yes,Yes,17,Yes,No,Fiber optic,No internet service,No internet service,Yes,No internet service,Month-to-month,No,Electronic check,108.99,No,1852.83
CUST0821,Male,0,Yes,No,21,Yes,No,Fiber optic,No internet service,No,Yes,Yes,One year,No,Electronic check,85.09,Yes,1786.89
CUST0822,Female,0,No,Yes,32,Yes,Yes,Fiber optic,No internet service,No,Yes,Yes,Month-to-month,No,Credit card,67.52,Yes,2160.64
CUST0823,Female,1,No,Yes,29,Yes,Yes,DSL,Yes,No,No internet service,Yes,Two year,No,Bank transfer,105.46,Yes,3058.34
CUST0824,Male,0,Yes,No,31,Yes,No,Fiber optic,No internet service,No,Yes,No,Month-to-month,Yes,Credit card,67.14,No,2081.34
CUST0825,Female,1,Yes,Yes,41,Yes,Yes,DSL,No,No,No,No internet service,Two year,No,Credit card,106.86,No,4381.26
CUST0826,Female,0,No,No,9,Yes,Yes,DSL,No,Yes,No,No,Month-to-month,No,Electronic check,49.16,No,442.44
CUST0827,Male,0,No,No,35,Yes,No,Fiber optic,No,No internet service,No,No internet service,One year,Yes,Electronic check,32.88,No,1150.8
CUST0828,Female,0,Yes,No,33,Yes,Yes,Fiber optic,No internet service,Yes,No internet service,Yes,Month-to-month,Yes,Bank transfer,105.53,Yes,3482.49
CUST0829,Male,0,Yes,Yes,27,Yes,Yes,Fiber optic,No,No internet service,Yes,No,One year,Yes,Credit card,78.74,No,2125.98
CUST0830,Female,0,No,Yes,10,No,No phone service,DSL,Yes,No internet service,No internet service,Yes,Two year,Yes,Mailed check,108.91,No,1089.1
CUST0831,Male,0,No,Yes,38,Yes,No,No,No internet service,No internet service,Yes,No,One year,Yes,Bank transfer,113.78,No,4323.64
CUST0832,Male,0,No,Yes,46,Yes,No phone service,Fiber optic,No,No internet service,No internet service,Yes,Two year,No,Credit card,25.36,No,1166.56
CUST0833,Male,0,No,No,18,Yes,No phone service,Fiber optic,Yes,No internet service,No internet service,No,Two year,Yes,Bank transfer,70.1,No,1261.8
CUST0834,Female,1,No,No,14,Yes,No phone service,Fiber optic,Yes,No,Yes,No,One year,No,Bank transfer,57.5,No,805.0
CUST0835,Male,1,Yes,Yes,27,No,Yes,DSL,No,Yes,No internet service,No internet service,One year,Yes,Bank transfer,82.59,No,2229.93
CUST0836,Female,0,No,No,23,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Month-to-month,No,Mailed check,99.36,No,2285.28
CUST0837,Male,0,Yes,No,71,Yes,No phone service,No,No,No,No,No internet service,Month-to-month,Yes,Mailed check,48.06,No,3412.26
CUST0838,Male,0,No,Yes,8,Yes,No phone service,Fiber optic,Yes,No internet service,No,No internet service,One year,No,Electronic check,75.68,Yes,605.44
CUST0839,Female,0,Yes,No,46,Yes,No phone service,DSL,No internet service,Yes,No,Yes,One year,No,Electronic check,90.87,No,4180.02
CUST0840,Male,0,No,Yes,32,Yes,Yes,No,No internet service,No,No internet service,No,One year,No,Credit card,33.44,No,1070.08
CUST0841,Male,0,No,No,61,Yes,No phone service,Fiber optic,No internet service,No,No,No internet service,One year,No,Bank transfer,101.41,No,6186.01
CUST0842,Female,0,Yes,Yes,18,No,No phone service,DSL,No internet service,Yes,Yes,Yes,Two year,No,Credit card,80.61,No,1450.98
CUST0843,Male,1,Yes,No,66,Yes,No,Fiber optic,No internet service,Yes,No,No,One year,No,Electronic check,114.95,No,7586.7
CUST0844,Male,0,No,No,39,Yes,No,Fiber optic,No,No internet service,No,No internet service,One year,No,Mailed check,53.95,Yes,2104.05
CUST0845,Male,0,No,Yes,46,Yes,Yes,DSL,No internet service,No internet service,No internet service,No internet service,One year,No,Electronic check,30.81,No,1417.26
CUST0846,Male,0,No,Yes,64,Yes,No,DSL,No internet service,Yes,Yes,No internet service,One year,No,Credit card,70.65,No,4521.6
CUST0847,Female,0,No,Yes,28,No,No,DSL,No internet service,No internet service,No internet service,No,Two year,No,Electronic check,28.58,No,800.24
CUST0848,Female,0,No,Yes,49,No,No,Fiber optic,No internet service,No,No internet service,No internet service,Month-to-month,Yes,Credit card,116.95,Yes,5730.55
CUST0849,Male,1,Yes,No,12,Yes,Yes,Fiber optic,Yes,No internet service,Yes,No,Month-to-month,No,Credit card,23.87,Yes,286.44
CUST0850,Female,0,Yes,No,0,Yes,No,No,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Credit card,95.35,Yes,0.0
CUST0851,Male,1,No,Yes,33,Yes,Yes,Fiber optic,No internet service,No,Yes,Yes,Month-to-month,Yes,Credit card,72.51,No,2392.83
CUST0852,Female,0,Yes,No,47,No,No phone service,DSL,No,No internet service,No,No internet service,Month-to-month,No,Electronic check,56.86,No,2672.42
CUST0853,Male,0,Yes,Yes,47,Yes,No,Fiber optic,Yes,No,Yes,Yes,Two year,No,Credit card,26.58,No,1249.26
CUST0854,Male,0,Yes,Yes,48,Yes,Yes,No,No,No internet service,Yes,Yes,Month-to-month,Yes,Credit card,82.22,No,3946.56
CUST0855,Male,0,No,No,63,No,No,No,No internet service,Yes,Yes,Yes,Two year,Yes,Bank transfer,78.52,No,4946.76
CUST0856,Male,1,Yes,No,60,No,No phone service,DSL,No,No internet service,No internet service,No,Two year,No,Credit card,48.09,No,2885.4
CUST0857,Male,1,No,Yes,28,Yes,Yes,DSL,No,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,111.02,No,3108.56
CUST0858,Male,0,Yes,Yes,38,Yes,Yes,No,No internet service,Yes,Yes,No internet service,Month-to-month,No,Credit card,50.41,No,1915.58
CUST0859,Female,0,No,Yes,25,No,Yes,No,Yes,Yes,Yes,No,Month-to-month,No,Mailed check,64.97,No,1624.25
CUST0860,Male,0,Yes,No,16,Yes,No phone service,No,Yes,Yes,No,Yes,One year,No,Mailed check,74.38,No,1190.08
CUST0861,Female,1,No,No,70,No,No phone service,DSL,No,Yes,Yes,No,Two year,Yes,Credit card,30.02,No,2101.4
CUST0862,Male,0,No,No,12,Yes,No phone service,No,No internet service,No,No internet service,No,Month-to-month,No,Mailed check,113.22,No,1358.64
CUST0863,Female,0,Yes,No,68,Yes,Yes,No,No,No,Yes,No,One year,No,Mailed check,57.45,No,3906.6
CUST0864,Female,0,No,Yes,25,Yes,No phone service,DSL,No,No,Yes,No internet service,Two year,Yes,Electronic check,28.08,Yes,702.0
CUST0865,Female,0,No,Yes,48,Yes,No,Fiber optic,No,Yes,No,Yes,One year,No,Bank transfer,58.73,Yes,2819.04
CUST0866,Male,0,No,Yes,66,Yes,No phone service,Fiber optic,No internet service,No internet service,Yes,No,One year,No,Mailed check,80.02,Yes,5281.32
CUST0867,Male,0,No,Yes,6,Yes,Yes,No,No internet service,No,No internet service,No,Month-to-month,No,Mailed check,71.37,No,428.22
CUST0868,Female,1,No,Yes,57,Yes,No,Fiber optic,Yes,No internet service,Yes,No,Two year,No,Bank transfer,89.45,Yes,5098.65
CUST0869,Male,0,No,Yes,48,Yes,No phone service,Fiber optic,No internet service,No internet service,No internet service,Yes,One year,No,Bank transfer,25.55,Yes,1226.4
CUST0870,Female,0,No,No,52,Yes,No,Fiber optic,No,Yes,No,No,Two year,No,Mailed check,48.45,No,2519.4
CUST0871,Male,1,No,No,64,Yes,No,Fiber optic,No,Yes,Yes,No,Month-to-month,Yes,Credit card,101.92,No,6522.88
CUST0872,Female,0,Yes,Yes,61,Yes,Yes,No,Yes,Yes,No,No internet service,Two year,No,Mailed check,27.99,No,1707.39
CUST0873,Female,1,Yes,Yes,16,Yes,No,Fiber optic,No internet service,No,Yes,Yes,One year,No,Credit card,105.55,No,1688.8
CUST0874,Male,0,No,No,42,Yes,No,Fiber optic,No,Yes,No internet service,No internet service,One year,Yes,Credit card,29.19,Yes,1225.98
CUST0875,Female,0,No,No,24,Yes,Yes,DSL,Yes,No,No,Yes,Two year,No,Credit card,103.45,Yes,2482.8
CUST0876,Male,1,Yes,No,2,Yes,Yes,No,Yes,No,Yes,Yes,One year,No,Bank transfer,56.08,No,112.16
CUST0877,Female,0,Yes,No,28,Yes,Yes,DSL,No,No,No internet service,Yes,One year,Yes,Mailed check,81.22,No,2274.16
CUST0878,Female,0,Yes,Yes,31,No,No,DSL,No,No,No,No internet service,One year,Yes,Mailed check,35.29,No,1093.99
CUST0879,Male,0,No,Yes,25,Yes,No,No,No internet service,Yes,Yes,No internet service,Month-to-month,Yes,Electronic check,26.62,Yes,665.5
CUST0880,Male,0,Yes,Yes,15,Yes,No,Fiber optic,Yes,No,No,No internet service,Month-to-month,Yes,Bank transfer,41.59,No,623.85
CUST0881,Male,0,No,Yes,24,No,Yes,DSL,No,Yes,Yes,No internet service,One year,Yes,Electronic check,32.79,No,786.96
CUST0882,Female,0,No,Yes,53,Yes,No phone service,No,Yes,Yes,No internet service,No,Two year,Yes,Electronic check,51.24,Yes,2715.72
CUST0883,Male,1,Yes,No,27,Yes,No,Fiber optic,No internet service,No,No internet service,No,Month-to-month,Yes,Credit card,71.44,Yes,1928.88
CUST0884,Female,0,No,Yes,55,Yes,No phone service,No,No,Yes,No,No,Two year,No,Bank transfer,78.88,No,4338.4
CUST0885,Female,0,No,No,64,Yes,Yes,DSL,No internet service,No internet service,No,Yes,One year,No,Electronic check,98.99,No,6335.36
CUST0886,Male,0,No,Yes,40,Yes,No,Fiber optic,Yes,Yes,Yes,No,One year,No,Mailed check,85.62,No,3424.8
CUST0887,Male,0,No,Yes,50,Yes,No phone service,Fiber optic,No internet service,Yes,No internet service,Yes,Two year,Yes,Electronic check,80.88,No,4044.0
CUST0888,Female,0,Yes,Yes,70,Yes,No,No,No internet service,No,Yes,No internet service,Month-to-month,No,Bank transfer,61.18,No,4282.6
CUST0889,Female,1,Yes,Yes,28,Yes,No,Fiber optic,Yes,No,No internet service,Yes,Two year,Yes,Mailed check,67.38,No,1886.64
CUST0890,Male,0,No,Yes,18,Yes,No,DSL,No internet service,Yes,No,Yes,Two year,No,Mailed check,61.45,No,1106.1
CUST0891,Male,0,No,No,65,Yes,No phone service,DSL,Yes,No,Yes,No,One year,No,Mailed check,104.22,No,6774.3
CUST0892,Male,0,Yes,No,40,Yes,Yes,DSL,No,No internet service,Yes,No internet service,Month-to-month,No,Credit card,43.0,Yes,1720.0
CUST0893,Male,0,No,No,44,Yes,No,No,Yes,No internet service,No internet service,No internet service,Two year,No,Mailed check,20.57,No,905.08
CUST0894,Male,0,Yes,Yes,14,Yes,Yes,Fiber optic,Yes,No,No internet service,No,Month-to-month,Yes,Credit card,85.13,No,1191.82
CUST0895,Female,0,No,Yes,2,Yes,Yes,Fiber optic,No,Yes,No internet service,No internet service,One year,Yes,Credit card,40.25,Yes,80.5
CUST0896,Female,0,No,No,10,Yes,No phone service,Fiber optic,Yes,No internet service,No,No internet service,Month-to-month,No,Electronic check,109.01,No,1090.1
CUST0897,Female,0,Yes,Yes,52,Yes,No phone service,DSL,No,No internet service,Yes,No internet service,One year,Yes,Electronic check,105.9,No,5506.8
CUST0898,Female,0,Yes,Yes,45,Yes,Yes,Fiber optic,No,Yes,No internet service,No,Month-to-month,Yes,Mailed check,27.67,No,1245.15
CUST0899,Male,0,Yes,No,29,Yes,No,DSL,Yes,No,No,No internet service,Two year,No,Bank transfer,30.64,No,888.56
CUST0900,Male,0,Yes,Yes,56,Yes,No phone service,Fiber optic,No internet service,No internet service,No internet service,Yes,One year,Yes,Mailed check,69.52,No,3893.12
CUST0901,Male,0,No,No,17,Yes,No,DSL,No internet service,Yes,Yes,Yes,Two year,Yes,Electronic check,80.92,Yes,1375.64
CUST0902,Female,0,Yes,Yes,50,Yes,No,Fiber optic,No,Yes,No internet service,No internet service,One year,Yes,Mailed check,47.49,No,2374.5
CUST0903,Female,0,No,No,47,Yes,No,No,No internet service,No internet service,Yes,No,Month-to-month,Yes,Electronic check,91.68,No,4308.96
CUST0904,Male,0,Yes,Yes,65,Yes,Yes,No,No internet service,No,No,No,Month-to-month,No,Mailed check,79.49,Yes,5166.85
CUST0905,Male,0,Yes,Yes,7,Yes,No,DSL,Yes,No internet service,No,No,One year,No,Bank transfer,52.48,Yes,367.36
CUST0906,Female,0,No,No,21,Yes,Yes,DSL,No,Yes,No internet service,No internet service,One year,Yes,Mailed check,22.54,No,473.34
CUST0907,Female,0,Yes,Yes,5,Yes,Yes,Fiber optic,No,No internet service,Yes,No internet service,One year,No,Bank transfer,95.02,No,475.1
CUST0908,Male,0,Yes,Yes,56,Yes,No,Fiber optic,Yes,No,Yes,Yes,Month-to-month,No,Bank transfer,41.48,No,2322.88
CUST0909,Male,0,Yes,No,35,Yes,No,No,No internet service,Yes,Yes,No,One year,No,Mailed check,103.45,Yes,3620.75
CUST0910,Female,1,Yes,Yes,56,Yes,No,Fiber optic,No,No,No internet service,Yes,One year,Yes,Bank transfer,62.03,Yes,3473.68
CUST0911,Male,0,No,No,48,Yes,No,DSL,No internet service,No internet service,Yes,Yes,Two year,Yes,Bank transfer,77.71,No,3730.08
CUST0912,Male,0,No,Yes,44,Yes,Yes,DSL,No,No internet service,Yes,No,One year,No,Electronic check,107.29,Yes,4720.76
CUST0913,Male,0,Yes,Yes,65,Yes,No,DSL,No,No,Yes,No internet service,Two year,No,Electronic check,106.36,No,6913.4
CUST0914,Female,0,Yes,Yes,44,Yes,No,DSL,No,No internet service,Yes,No internet service,Two year,Yes,Bank transfer,57.15,No,2514.6
CUST0915,Female,0,Yes,Yes,19,Yes,Yes,DSL,No,No,No internet service,Yes,Two year,No,Credit card,40.89,Yes,776.91
CUST0916,Female,1,No,No,63,Yes,No phone service,No,No internet service,No internet service,No internet service,Yes,Month-to-month,Yes,Mailed check,97.51,Yes,6143.13
CUST0917,Female,0,No,Yes,66,Yes,No phone service,No,No internet service,No,Yes,Yes,Two year,No,Bank transfer,63.31,No,4178.46
CUST0918,Female,0,No,No,2,Yes,Yes,DSL,No internet service,No,Yes,Yes,One year,Yes,Mailed check,39.2,Yes,78.4
CUST0919,Female,0,No,Yes,53,Yes,No phone service,Fiber optic,No internet service,Yes,No,No,Month-to-month,Yes,Electronic check,110.44,No,5853.32
CUST0920,Female,1,Yes,Yes,63,Yes,Yes,DSL,Yes,Yes,No,Yes,Month-to-month,Yes,Mailed check,39.81,No,2508.03
CUST0921,Male,0,Yes,Yes,39,Yes,No,No,No,No,Yes,Yes,Month-to-month,Yes,Bank transfer,22.58,Yes,880.62
CUST0922,Male,0,Yes,Yes,58,Yes,No,DSL,No,No internet service,Yes,No internet service,Month-to-month,No,Bank transfer,22.03,No,1277.74
CUST0923,Male,0,No,No,54,Yes,No phone service,No,No,No internet service,No,No internet service,Month-to-month,Yes,Bank transfer,82.23,Yes,4440.42
CUST0924,Male,0,Yes,No,61,Yes,No,No,Yes,No internet service,No,No internet service,Month-to-month,No,Bank transfer,86.17,Yes,5256.37
CUST0925,Male,1,No,No,3,Yes,No phone service,DSL,No internet service,No,Yes,No,Month-to-month,Yes,Credit card,51.1,Yes,153.3
CUST0926,Male,1,No,No,59,Yes,No phone service,DSL,No,No,No internet service,No,Two year,Yes,Credit card,52.0,No,3068.0
CUST0927,Male,0,Yes,Yes,29,No,No,Fiber optic,No internet service,No,No internet service,No internet service,One year,No,Credit card,53.95,No,1564.55
CUST0928,Female,1,Yes,No,1,Yes,No,No,No internet service,No,Yes,No internet service,One year,No,Bank transfer,88.02,No,88.02
CUST0929,Female,0,Yes,No,61,Yes,No phone service,Fiber optic,Yes,Yes,Yes,Yes,Two year,No,Credit card,25.81,No,1574.41
CUST0930,Male,1,No,Yes,48,Yes,No,DSL,Yes,No,No,Yes,Two year,Yes,Mailed check,112.91,No,5419.68
CUST0931,Male,0,No,Yes,8,Yes,Yes,No,No internet service,No internet service,No,No,Month-to-month,Yes,Bank transfer,42.25,No,338.0
CUST0932,Female,0,Yes,Yes,30,Yes,No,Fiber optic,No,Yes,No internet service,No,Month-to-month,No,Electronic check,119.97,No,3599.1
CUST0933,Male,0,Yes,Yes,60,No,No,Fiber optic,No,No internet service,Yes,Yes,Two year,Yes,Bank transfer,37.15,No,2229.0
CUST0934,Male,0,No,No,47,Yes,Yes,Fiber optic,Yes,No,No,No internet service,Month-to-month,No,Mailed check,97.15,Yes,4566.05
CUST0935,Female,0,Yes,No,24,Yes,No,DSL,Yes,Yes,No internet service,Yes,One year,Yes,Credit card,42.34,Yes,1016.16
CUST0936,Male,0,No,Yes,35,Yes,No,DSL,Yes,No,No internet service,No,One year,Yes,Bank transfer,28.08,No,982.8
CUST0937,Female,0,No,Yes,7,Yes,No phone service,DSL,Yes,Yes,No internet service,No,Month-to-month,Yes,Credit card,107.49,No,752.43
CUST0938,Male,0,Yes,Yes,57,Yes,No,No,Yes,No internet service,No,Yes,Month-to-month,No,Bank transfer,105.88,No,6035.16
CUST0939,Female,0,Yes,No,44,Yes,No,DSL,Yes,No,No,Yes,Month-to-month,Yes,Mailed check,60.36,No,2655.84
CUST0940,Female,0,Yes,No,61,No,Yes,No,Yes,No,Yes,Yes,One year,No,Bank transfer,90.24,No,5504.64
CUST0941,Female,1,Yes,Yes,38,Yes,No phone service,Fiber optic,No,Yes,Yes,No,Month-to-month,No,Credit card,75.71,No,2876.98
CUST0942,Male,0,No,Yes,57,Yes,No phone service,Fiber optic,Yes,Yes,No internet service,No internet service,Two year,Yes,Credit card,105.3,No,6002.1
CUST0943,Female,0,No,No,63,Yes,No phone service,DSL,Yes,No,No internet service,Yes,Month-to-month,No,Mailed check,51.51,No,3245.13
CUST0944,Male,0,No,Yes,43,Yes,No,Fiber optic,No,Yes,No,No,Two year,No,Bank transfer,72.37,No,3111.91
CUST0945,Male,1,Yes,Yes,28,Yes,No phone service,DSL,No,No,No,No,Month-to-month,Yes,Electronic check,68.54,No,1919.12
CUST0946,Male,0,No,No,58,Yes,Yes,No,No internet service,Yes,Yes,No,Month-to-month,No,Bank transfer,55.39,Yes,3212.62
CUST0947,Male,0,Yes,Yes,70,Yes,No phone service,Fiber optic,Yes,No internet service,Yes,Yes,One year,No,Mailed check,109.15,No,7640.5
CUST0948,Female,0,Yes,No,8,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Two year,Yes,Electronic check,36.59,No,292.72
CUST0949,Female,1,Yes,Yes,5,Yes,No phone service,Fiber optic,Yes,No internet service,No,No internet service,Two year,Yes,Mailed check,34.95,No,174.75
CUST0950,Male,0,Yes,Yes,28,Yes,No phone service,Fiber optic,Yes,Yes,No internet service,No,Two year,Yes,Bank transfer,77.69,Yes,2175.32
CUST0951,Male,0,Yes,No,57,Yes,Yes,DSL,No internet service,Yes,Yes,Yes,One year,No,Electronic check,85.75,No,4887.75
CUST0952,Female,0,Yes,No,16,Yes,No phone service,Fiber optic,No,No,Yes,No,Two year,No,Mailed check,39.46,No,631.36
CUST0953,Male,1,No,Yes,15,Yes,No phone service,Fiber optic,No,Yes,No,No,One year,Yes,Credit card,59.07,Yes,886.05
CUST0954,Female,0,Yes,No,2,Yes,No phone service,Fiber optic,Yes,Yes,Yes,No internet service,Month-to-month,No,Electronic check,114.66,No,229.32
CUST0955,Male,0,No,Yes,20,Yes,No,Fiber optic,Yes,No internet service,No internet service,Yes,Month-to-month,Yes,Electronic check,44.66,No,893.2
CUST0956,Male,1,No,Yes,63,Yes,Yes,No,Yes,Yes,No,Yes,Two year,Yes,Mailed check,86.84,No,5470.92
CUST0957,Female,0,Yes,No,35,Yes,No phone service,Fiber optic,No internet service,No,Yes,No,Month-to-month,Yes,Credit card,94.01,Yes,3290.35
CUST0958,Male,0,Yes,Yes,61,Yes,Yes,Fiber optic,No internet service,No internet service,Yes,No,Month-to-month,No,Electronic check,64.81,No,3953.41
CUST0959,Female,0,Yes,Yes,41,No,Yes,DSL,No,No,No,No internet service,Two year,No,Mailed check,113.75,No,4663.75
CUST0960,Male,0,No,No,41,Yes,Yes,No,Yes,No,No,No internet service,Month-to-month,Yes,Electronic check,93.67,No,3840.47
CUST0961,Male,0,Yes,No,60,Yes,No phone service,DSL,Yes,No,Yes,No internet service,Two year,Yes,Electronic check,65.79,No,3947.4
CUST0962,Male,0,No,Yes,12,Yes,No phone service,DSL,Yes,No,No internet service,No internet service,Two year,No,Electronic check,76.93,No,923.16
CUST0963,Female,0,Yes,No,10,Yes,Yes,DSL,Yes,No internet service,No,No internet service,Month-to-month,Yes,Credit card,89.26,Yes,892.6
CUST0964,Male,0,Yes,No,53,Yes,No,No,No internet service,Yes,No internet service,No internet service,Month-to-month,No,Bank transfer,79.22,Yes,4198.66
CUST0965,Male,1,No,No,15,Yes,Yes,DSL,No,No,Yes,No,Month-to-month,Yes,Bank transfer,107.87,No,1618.05
CUST0966,Male,0,No,No,7,Yes,No,DSL,No,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card,55.69,Yes,389.83
CUST0967,Male,1,Yes,Yes,58,Yes,Yes,DSL,No internet service,No,Yes,No,Month-to-month,No,Credit card,49.99,No,2899.42
CUST0968,Female,0,No,Yes,56,No,Yes,Fiber optic,Yes,Yes,Yes,No,One year,No,Mailed check,41.38,No,2317.28
CUST0969,Female,1,No,Yes,39,Yes,Yes,DSL,No,No internet service,Yes,Yes,Month-to-month,No,Electronic check,23.78,No,927.42
CUST0970,Male,0,No,No,58,Yes,No phone service,No,No,No internet service,Yes,No,One year,No,Credit card,24.3,Yes,1409.4
CUST0971,Female,0,No,No,1,Yes,No,No,No internet service,Yes,No internet service,No,Two year,No,Mailed check,107.01,No,107.01
CUST0972,Male,0,No,No,9,Yes,No,Fiber optic,Yes,No internet service,Yes,No internet service,Month-to-month,Yes,Bank transfer,87.84,No,790.56
CUST0973,Male,1,Yes,No,43,Yes,Yes,No,No,Yes,Yes,No,Month-to-month,Yes,Bank transfer,86.05,Yes,3700.15
CUST0974,Male,0,Yes,No,10,Yes,No phone service,No,Yes,No internet service,No internet service,No internet service,Month-to-month,No,Bank transfer,81.46,Yes,814.6
CUST0975,Female,0,No,No,1,Yes,No phone service,Fiber optic,No,No internet service,No,No internet service,Two year,No,Bank transfer,104.92,No,104.92
CUST0976,Female,0,Yes,No,49,Yes,No,DSL,No internet service,Yes,No internet service,No internet service,One year,Yes,Mailed check,68.03,Yes,3333.47
CUST0977,Female,0,Yes,Yes,11,Yes,No phone service,Fiber optic,Yes,Yes,No internet service,Yes,One year,Yes,Electronic check,107.04,No,1177.44
CUST0978,Female,0,No,Yes,22,Yes,No,DSL,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,55.94,Yes,1230.68
CUST0979,Female,0,Yes,No,17,Yes,No,DSL,No,No internet service,Yes,No,Month-to-month,No,Electronic check,112.67,No,1915.39
